"cuestionario_hogar_id","HV201","indice_riqueza"
"104814102",71,"2.pobre"
"104814103",11,"2.pobre"
"104901601",71,"3.medio"
"104903701",71,"4.rico"
"104903702",71,"5.muy_rico"
"104905001",11,"3.medio"
"104905301",11,"5.muy_rico"
"104906301",61,"1.muy_pobre"
"104906501",96,"1.muy_pobre"
"104909601",71,"5.muy_rico"
"104909901",71,"5.muy_rico"
"105001201",11,"3.medio"
"105002501",11,"2.pobre"
"105002801",71,"3.medio"
"105006801",71,"3.medio"
"105007701",71,"5.muy_rico"
"105007801",11,"2.pobre"
"105008601",71,"3.medio"
"105013001",71,"2.pobre"
"105015001",71,"5.muy_rico"
"105400501",11,"3.medio"
"105400701",71,"5.muy_rico"
"105401101",71,"2.pobre"
"105401201",71,"4.rico"
"105401301",71,"2.pobre"
"105401901",71,"3.medio"
"105402401",71,"2.pobre"
"105403501",71,"3.medio"
"105405401",71,"3.medio"
"105406701",11,"2.pobre"
"105801001",61,"1.muy_pobre"
"105801701",71,"2.pobre"
"105804601",61,"1.muy_pobre"
"105806101",71,"1.muy_pobre"
"105808701",61,"2.pobre"
"105811101",71,"2.pobre"
"105811801",61,"2.pobre"
"105815101",71,"1.muy_pobre"
"105816101",71,"2.pobre"
"105816601",71,"2.pobre"
"105901301",71,"2.pobre"
"105903301",71,"3.medio"
"105904001",71,"2.pobre"
"105908901",71,"3.medio"
"105909001",71,"2.pobre"
"105913001",11,"2.pobre"
"105913901",11,"2.pobre"
"105916901",71,"2.pobre"
"106002001",71,"3.medio"
"106003501",11,"3.medio"
"106004701",71,"5.muy_rico"
"106007401",11,"3.medio"
"106007901",11,"3.medio"
"106016601",71,"4.rico"
"106017501",71,"3.medio"
"106018201",71,"5.muy_rico"
"106018601",71,"4.rico"
"106201401",61,"1.muy_pobre"
"106202701",71,"2.pobre"
"106202702",71,"1.muy_pobre"
"106204201",11,"3.medio"
"106205001",71,"2.pobre"
"106206201",11,"1.muy_pobre"
"106206501",71,"1.muy_pobre"
"106209301",11,"1.muy_pobre"
"106209302",11,"1.muy_pobre"
"106210001",11,"2.pobre"
"106211801",11,"3.medio"
"106215101",11,"2.pobre"
"106300301",71,"4.rico"
"106302401",11,"1.muy_pobre"
"106302402",11,"1.muy_pobre"
"106306801",71,"4.rico"
"106312001",71,"3.medio"
"106316601",71,"3.medio"
"106316801",11,"3.medio"
"106318101",71,"2.pobre"
"106318102",71,"3.medio"
"106318901",21,"1.muy_pobre"
"106400801",71,"3.medio"
"106403401",11,"3.medio"
"106403701",11,"1.muy_pobre"
"106404001",11,"1.muy_pobre"
"106408301",11,"2.pobre"
"106409101",11,"1.muy_pobre"
"106410401",71,"3.medio"
"106412101",71,"1.muy_pobre"
"106412201",71,"2.pobre"
"106500901",71,"1.muy_pobre"
"106502801",71,"5.muy_rico"
"106503001",11,"3.medio"
"106505801",71,"3.medio"
"106505802",11,"2.pobre"
"106505803",11,"3.medio"
"106506301",71,"2.pobre"
"106507801",71,"3.medio"
"106509801",71,"4.rico"
"106512901",71,"2.pobre"
"106513001",71,"2.pobre"
"106513701",71,"2.pobre"
"106602501",71,"4.rico"
"106604401",71,"2.pobre"
"106606201",71,"3.medio"
"106606601",11,"5.muy_rico"
"106608201",11,"2.pobre"
"106609801",11,"4.rico"
"106609802",71,"3.medio"
"106610001",71,"2.pobre"
"106613501",71,"3.medio"
"106614301",11,"2.pobre"
"106801501",71,"2.pobre"
"106802001",71,"2.pobre"
"106802301",71,"2.pobre"
"106805501",71,"4.rico"
"106812301",71,"3.medio"
"106813701",71,"3.medio"
"106814001",11,"2.pobre"
"106814002",71,"1.muy_pobre"
"106815201",71,"3.medio"
"107002001",61,"1.muy_pobre"
"107002601",71,"2.pobre"
"107003701",22,"1.muy_pobre"
"107004701",71,"2.pobre"
"107007101",71,"3.medio"
"107007201",71,"1.muy_pobre"
"107008701",71,"2.pobre"
"107011101",96,"1.muy_pobre"
"107015701",71,"1.muy_pobre"
"107116601",71,"2.pobre"
"107122201",61,"1.muy_pobre"
"107125201",21,"1.muy_pobre"
"107126601",71,"1.muy_pobre"
"107136101",71,"1.muy_pobre"
"107139701",71,"1.muy_pobre"
"107143201",71,"1.muy_pobre"
"107145001",71,"1.muy_pobre"
"107202601",71,"2.pobre"
"107203701",71,"2.pobre"
"107205701",71,"3.medio"
"107208501",71,"2.pobre"
"107209001",13,"2.pobre"
"107210001",71,"2.pobre"
"107210201",71,"2.pobre"
"107213301",71,"2.pobre"
"107217201",71,"3.medio"
"107302201",71,"3.medio"
"107302701",11,"3.medio"
"107303401",71,"2.pobre"
"107303601",11,"1.muy_pobre"
"107306601",11,"1.muy_pobre"
"107307701",11,"1.muy_pobre"
"107309501",71,"2.pobre"
"107311201",11,"2.pobre"
"107314901",71,"1.muy_pobre"
"107315901",11,"2.pobre"
"107500601",11,"2.pobre"
"107500801",51,"1.muy_pobre"
"107502501",71,"2.pobre"
"107502701",71,"1.muy_pobre"
"107503401",71,"1.muy_pobre"
"107504001",71,"2.pobre"
"107504601",51,"1.muy_pobre"
"107507101",71,"2.pobre"
"107510201",51,"2.pobre"
"107600901",21,"2.pobre"
"107601901",71,"2.pobre"
"107603101",21,"2.pobre"
"107606001",21,"4.rico"
"107606201",21,"2.pobre"
"107607701",71,"2.pobre"
"107609401",21,"2.pobre"
"107614001",71,"2.pobre"
"107615901",22,"1.muy_pobre"
"107700701",61,"1.muy_pobre"
"107701101",11,"2.pobre"
"107702001",71,"2.pobre"
"107702901",71,"2.pobre"
"107703401",71,"2.pobre"
"107704701",11,"2.pobre"
"107708801",71,"1.muy_pobre"
"107709601",71,"2.pobre"
"107710901",11,"3.medio"
"107712001",11,"3.medio"
"107800701",71,"3.medio"
"107802201",71,"2.pobre"
"107805301",71,"3.medio"
"107805601",71,"3.medio"
"107806601",11,"1.muy_pobre"
"107808401",71,"2.pobre"
"107810601",71,"3.medio"
"107813901",71,"2.pobre"
"107815801",11,"2.pobre"
"107903301",11,"4.rico"
"107904001",71,"3.medio"
"107904701",11,"4.rico"
"107906201",71,"2.pobre"
"107911901",11,"4.rico"
"107912601",71,"2.pobre"
"107913501",71,"2.pobre"
"107914901",71,"3.medio"
"107918701",21,"2.pobre"
"107918702",21,"2.pobre"
"107920701",11,"4.rico"
"108200601",71,"3.medio"
"108201001",11,"1.muy_pobre"
"108201301",71,"2.pobre"
"108202401",71,"2.pobre"
"108204101",11,"1.muy_pobre"
"108204801",11,"3.medio"
"108210001",71,"2.pobre"
"108210601",21,"2.pobre"
"108211801",71,"2.pobre"
"108212801",21,"2.pobre"
"108402501",71,"1.muy_pobre"
"108402701",71,"3.medio"
"108404601",71,"2.pobre"
"108404901",71,"1.muy_pobre"
"108406301",71,"1.muy_pobre"
"108409401",71,"1.muy_pobre"
"108412301",71,"2.pobre"
"108413501",71,"1.muy_pobre"
"108415801",71,"1.muy_pobre"
"108501701",21,"2.pobre"
"108503801",96,"2.pobre"
"108505401",71,"2.pobre"
"108507501",21,"1.muy_pobre"
"108507901",71,"1.muy_pobre"
"108510601",96,"2.pobre"
"108512201",96,"1.muy_pobre"
"108512501",96,"1.muy_pobre"
"108512701",96,"1.muy_pobre"
"108516301",21,"2.pobre"
"108900601",51,"1.muy_pobre"
"108900701",43,"1.muy_pobre"
"108900801",51,"1.muy_pobre"
"108900901",51,"1.muy_pobre"
"108901001",21,"1.muy_pobre"
"108905701",43,"1.muy_pobre"
"108905801",51,"1.muy_pobre"
"108906101",51,"1.muy_pobre"
"108906201",51,"1.muy_pobre"
"108906301",51,"1.muy_pobre"
"108906401",51,"1.muy_pobre"
"108911001",43,"1.muy_pobre"
"108911101",51,"1.muy_pobre"
"108911401",43,"1.muy_pobre"
"108911601",43,"1.muy_pobre"
"109006801",11,"1.muy_pobre"
"109006901",71,"2.pobre"
"109007001",71,"2.pobre"
"109007101",11,"1.muy_pobre"
"109062401",71,"2.pobre"
"109062501",11,"1.muy_pobre"
"109062601",71,"1.muy_pobre"
"109062701",11,"1.muy_pobre"
"109073501",71,"1.muy_pobre"
"109073601",71,"2.pobre"
"109073701",71,"1.muy_pobre"
"109073801",71,"1.muy_pobre"
"109073901",71,"2.pobre"
"109200201",43,"1.muy_pobre"
"109204301",43,"1.muy_pobre"
"109205801",43,"1.muy_pobre"
"109206701",21,"1.muy_pobre"
"109208201",71,"2.pobre"
"109208801",43,"1.muy_pobre"
"109209001",43,"1.muy_pobre"
"109211201",43,"1.muy_pobre"
"109211501",43,"1.muy_pobre"
"109211701",71,"1.muy_pobre"
"109212201",43,"1.muy_pobre"
"109212901",43,"1.muy_pobre"
"109213601",43,"2.pobre"
"109215301",43,"1.muy_pobre"
"109300101",51,"1.muy_pobre"
"109300201",43,"1.muy_pobre"
"109300401",51,"1.muy_pobre"
"109300701",51,"1.muy_pobre"
"109307401",51,"1.muy_pobre"
"109307501",51,"1.muy_pobre"
"109307601",51,"1.muy_pobre"
"109307701",51,"1.muy_pobre"
"109308301",51,"2.pobre"
"109314701",51,"1.muy_pobre"
"109314801",51,"2.pobre"
"109314901",51,"1.muy_pobre"
"109315101",51,"1.muy_pobre"
"109400501",51,"1.muy_pobre"
"109401201",51,"1.muy_pobre"
"109401301",13,"1.muy_pobre"
"109401401",13,"1.muy_pobre"
"109401501",13,"1.muy_pobre"
"109402101",51,"1.muy_pobre"
"109402201",51,"1.muy_pobre"
"109402301",51,"1.muy_pobre"
"109402401",51,"1.muy_pobre"
"109402501",51,"1.muy_pobre"
"109409601",43,"1.muy_pobre"
"109409701",51,"1.muy_pobre"
"109409801",51,"1.muy_pobre"
"109409901",51,"1.muy_pobre"
"109410001",51,"1.muy_pobre"
"109500601",43,"1.muy_pobre"
"109500701",43,"1.muy_pobre"
"109500801",43,"1.muy_pobre"
"109500901",43,"1.muy_pobre"
"109501001",43,"1.muy_pobre"
"109509801",43,"1.muy_pobre"
"109509901",43,"1.muy_pobre"
"109510001",43,"1.muy_pobre"
"109510101",43,"1.muy_pobre"
"109510201",43,"1.muy_pobre"
"109511401",43,"1.muy_pobre"
"109511501",43,"1.muy_pobre"
"109511601",43,"1.muy_pobre"
"109511701",43,"1.muy_pobre"
"109603101",21,"1.muy_pobre"
"109603201",21,"1.muy_pobre"
"109603301",21,"1.muy_pobre"
"109607701",21,"1.muy_pobre"
"109607801",21,"1.muy_pobre"
"109608001",21,"1.muy_pobre"
"109608201",21,"1.muy_pobre"
"109608301",21,"1.muy_pobre"
"109613701",21,"1.muy_pobre"
"109613801",21,"1.muy_pobre"
"109613901",96,"1.muy_pobre"
"109614001",21,"1.muy_pobre"
"109614101",21,"1.muy_pobre"
"109700101",96,"1.muy_pobre"
"109700201",21,"1.muy_pobre"
"109700401",41,"1.muy_pobre"
"109700501",22,"1.muy_pobre"
"109708501",41,"1.muy_pobre"
"109708601",41,"1.muy_pobre"
"109708701",41,"1.muy_pobre"
"109708801",22,"1.muy_pobre"
"109708901",41,"1.muy_pobre"
"109711601",43,"1.muy_pobre"
"109711701",96,"1.muy_pobre"
"109711801",22,"1.muy_pobre"
"109712001",96,"1.muy_pobre"
"109712101",43,"1.muy_pobre"
"110001901",43,"1.muy_pobre"
"110002001",43,"1.muy_pobre"
"110002101",43,"1.muy_pobre"
"110002201",43,"1.muy_pobre"
"110002301",43,"1.muy_pobre"
"110010101",13,"1.muy_pobre"
"110010201",43,"1.muy_pobre"
"110010301",43,"1.muy_pobre"
"110010401",43,"1.muy_pobre"
"110010501",43,"1.muy_pobre"
"110013701",43,"1.muy_pobre"
"110013801",43,"1.muy_pobre"
"110014101",43,"1.muy_pobre"
"110014301",43,"1.muy_pobre"
"110014401",43,"1.muy_pobre"
"110300201",11,"4.rico"
"110300301",71,"4.rico"
"110303701",11,"1.muy_pobre"
"110304601",11,"3.medio"
"110304801",11,"4.rico"
"110305801",71,"3.medio"
"110305901",71,"3.medio"
"110306601",11,"4.rico"
"110307201",12,"3.medio"
"110307401",71,"3.medio"
"110500701",11,"3.medio"
"110501801",11,"3.medio"
"110502501",71,"4.rico"
"110502701",12,"2.pobre"
"110503701",11,"3.medio"
"110504101",11,"3.medio"
"110504801",11,"2.pobre"
"110506801",11,"2.pobre"
"110507301",11,"2.pobre"
"110508301",71,"2.pobre"
"110607101",71,"4.rico"
"110608401",71,"2.pobre"
"110608601",71,"3.medio"
"110609501",71,"2.pobre"
"110609601",11,"2.pobre"
"110610401",12,"2.pobre"
"110615501",11,"3.medio"
"110617001",12,"2.pobre"
"110617901",11,"2.pobre"
"110618701",12,"2.pobre"
"110700501",71,"2.pobre"
"110700701",12,"1.muy_pobre"
"110703301",12,"2.pobre"
"110703401",71,"1.muy_pobre"
"110703701",12,"2.pobre"
"110705701",71,"3.medio"
"110706201",12,"1.muy_pobre"
"110706501",12,"1.muy_pobre"
"110707301",12,"2.pobre"
"110709101",71,"2.pobre"
"110900401",11,"3.medio"
"110900601",11,"3.medio"
"110901901",71,"3.medio"
"110902401",71,"3.medio"
"110904001",71,"4.rico"
"110905801",11,"3.medio"
"110906401",71,"2.pobre"
"110906901",11,"5.muy_rico"
"110907201",71,"4.rico"
"111000401",12,"2.pobre"
"111000901",71,"4.rico"
"111003101",12,"1.muy_pobre"
"111003201",12,"2.pobre"
"111003701",71,"2.pobre"
"111005001",71,"5.muy_rico"
"111006101",12,"2.pobre"
"111006201",71,"4.rico"
"111007201",11,"2.pobre"
"111008001",12,"1.muy_pobre"
"111103301",11,"2.pobre"
"111104101",71,"3.medio"
"111104401",11,"2.pobre"
"111104601",71,"3.medio"
"111104801",71,"3.medio"
"111105501",71,"2.pobre"
"111109101",71,"2.pobre"
"111110601",11,"3.medio"
"111111301",11,"2.pobre"
"111111501",71,"2.pobre"
"111400501",71,"2.pobre"
"111402501",11,"2.pobre"
"111403601",71,"3.medio"
"111404101",71,"3.medio"
"111407601",11,"2.pobre"
"111408001",71,"3.medio"
"111409301",71,"3.medio"
"111501201",12,"2.pobre"
"111501501",11,"2.pobre"
"111501901",11,"2.pobre"
"111502101",71,"2.pobre"
"111502501",12,"2.pobre"
"111502701",11,"2.pobre"
"111504001",11,"3.medio"
"111504201",11,"3.medio"
"111504801",71,"3.medio"
"111508001",71,"3.medio"
"111800201",71,"3.medio"
"111803301",11,"3.medio"
"111804201",71,"2.pobre"
"111806701",71,"1.muy_pobre"
"111807001",11,"1.muy_pobre"
"111807101",71,"4.rico"
"111807901",11,"2.pobre"
"111808401",71,"3.medio"
"111809301",71,"1.muy_pobre"
"111809501",12,"2.pobre"
"112001001",71,"4.rico"
"112001901",71,"4.rico"
"112003201",11,"2.pobre"
"112003401",11,"2.pobre"
"112003501",11,"3.medio"
"112004901",71,"4.rico"
"112007301",71,"3.medio"
"112008001",11,"3.medio"
"112008301",11,"2.pobre"
"112100801",71,"3.medio"
"112101301",11,"2.pobre"
"112102201",71,"2.pobre"
"112103301",12,"1.muy_pobre"
"112103501",71,"2.pobre"
"112103601",11,"1.muy_pobre"
"112104001",71,"3.medio"
"112104901",71,"3.medio"
"112105101",71,"4.rico"
"112105901",71,"2.pobre"
"112301001",11,"2.pobre"
"112301201",12,"2.pobre"
"112302501",71,"2.pobre"
"112303201",71,"3.medio"
"112304601",12,"2.pobre"
"112305601",12,"1.muy_pobre"
"112306001",71,"2.pobre"
"112306801",12,"3.medio"
"112307001",71,"1.muy_pobre"
"112307901",11,"2.pobre"
"112402501",11,"4.rico"
"112403101",11,"3.medio"
"112403401",11,"3.medio"
"112403501",71,"2.pobre"
"112404801",71,"3.medio"
"112404901",11,"3.medio"
"112406001",71,"2.pobre"
"112406901",11,"3.medio"
"112407701",71,"2.pobre"
"112601701",71,"5.muy_rico"
"112601801",11,"2.pobre"
"112602101",11,"3.medio"
"112603301",11,"1.muy_pobre"
"112604301",11,"2.pobre"
"112608001",71,"4.rico"
"112610001",11,"3.medio"
"112611301",11,"4.rico"
"112612901",11,"3.medio"
"112701501",11,"4.rico"
"112701601",11,"3.medio"
"112702601",11,"3.medio"
"112703001",71,"3.medio"
"112704401",11,"3.medio"
"112705401",11,"4.rico"
"112706001",11,"3.medio"
"112706501",71,"2.pobre"
"112709201",11,"2.pobre"
"112709601",11,"4.rico"
"112800701",71,"2.pobre"
"112800901",71,"2.pobre"
"112801901",71,"3.medio"
"112802701",11,"3.medio"
"112802801",11,"2.pobre"
"112803701",71,"2.pobre"
"112804801",11,"3.medio"
"112806001",71,"1.muy_pobre"
"112806901",71,"2.pobre"
"112808201",71,"3.medio"
"112900701",11,"3.medio"
"112901401",11,"2.pobre"
"112902901",11,"2.pobre"
"112905401",11,"1.muy_pobre"
"112906201",11,"1.muy_pobre"
"112907901",71,"2.pobre"
"112908101",11,"2.pobre"
"113002201",11,"2.pobre"
"113002701",11,"3.medio"
"113004801",11,"2.pobre"
"113005001",11,"3.medio"
"113005701",71,"1.muy_pobre"
"113006001",71,"2.pobre"
"113009601",11,"1.muy_pobre"
"113010001",11,"1.muy_pobre"
"113010801",71,"3.medio"
"113100201",21,"2.pobre"
"113100601",71,"3.medio"
"113101701",96,"1.muy_pobre"
"113102401",21,"2.pobre"
"113104101",21,"2.pobre"
"113106701",21,"2.pobre"
"113107901",71,"2.pobre"
"113108601",21,"2.pobre"
"113108901",71,"2.pobre"
"113201001",71,"2.pobre"
"113202201",71,"2.pobre"
"113202301",11,"2.pobre"
"113202701",11,"1.muy_pobre"
"113203201",11,"1.muy_pobre"
"113206501",11,"2.pobre"
"113206901",11,"2.pobre"
"113207401",11,"2.pobre"
"113502901",11,"2.pobre"
"113503701",71,"2.pobre"
"113505601",71,"1.muy_pobre"
"113507401",11,"2.pobre"
"113507501",71,"2.pobre"
"113508201",71,"1.muy_pobre"
"113508901",11,"3.medio"
"113509001",71,"2.pobre"
"113509101",11,"2.pobre"
"113509501",12,"2.pobre"
"113600301",71,"3.medio"
"113600501",71,"2.pobre"
"113602101",11,"2.pobre"
"113602201",61,"2.pobre"
"113602301",71,"3.medio"
"113602601",11,"3.medio"
"113604601",71,"2.pobre"
"113605301",71,"2.pobre"
"113606701",71,"2.pobre"
"113700401",71,"2.pobre"
"113702201",11,"2.pobre"
"113702301",71,"3.medio"
"113702601",11,"1.muy_pobre"
"113703801",11,"3.medio"
"113703901",11,"2.pobre"
"113705501",71,"4.rico"
"113706001",11,"4.rico"
"113706501",11,"3.medio"
"113801601",12,"1.muy_pobre"
"113802001",11,"2.pobre"
"113802501",71,"2.pobre"
"113802901",11,"2.pobre"
"113804001",21,"1.muy_pobre"
"113804501",71,"3.medio"
"113805901",71,"2.pobre"
"113806001",11,"5.muy_rico"
"113806101",71,"2.pobre"
"114000801",21,"1.muy_pobre"
"114001501",21,"1.muy_pobre"
"114001601",71,"3.medio"
"114004601",12,"1.muy_pobre"
"114004801",11,"3.medio"
"114007001",71,"2.pobre"
"114007801",71,"4.rico"
"114008601",12,"2.pobre"
"114009601",71,"3.medio"
"114100501",11,"2.pobre"
"114101101",71,"2.pobre"
"114102101",11,"5.muy_rico"
"114103001",11,"3.medio"
"114103201",11,"4.rico"
"114104601",11,"2.pobre"
"114107601",12,"2.pobre"
"114108501",71,"2.pobre"
"114200801",71,"3.medio"
"114201201",21,"2.pobre"
"114202401",11,"3.medio"
"114203301",11,"2.pobre"
"114205301",71,"3.medio"
"114205701",71,"2.pobre"
"114206401",71,"2.pobre"
"114207901",21,"2.pobre"
"114208201",71,"3.medio"
"114209601",61,"1.muy_pobre"
"114400201",71,"3.medio"
"114401201",11,"2.pobre"
"114401901",71,"3.medio"
"114405001",71,"3.medio"
"114405701",61,"2.pobre"
"114405901",11,"2.pobre"
"114406401",61,"2.pobre"
"114407101",71,"2.pobre"
"114410801",21,"3.medio"
"114500401",71,"2.pobre"
"114501101",71,"2.pobre"
"114503301",71,"2.pobre"
"114503601",61,"1.muy_pobre"
"114503901",61,"2.pobre"
"114505101",71,"2.pobre"
"114505401",71,"2.pobre"
"114505701",71,"2.pobre"
"114507301",71,"2.pobre"
"114507601",71,"2.pobre"
"114600601",41,"1.muy_pobre"
"114600801",21,"1.muy_pobre"
"114600901",41,"1.muy_pobre"
"114601001",43,"1.muy_pobre"
"114601101",41,"1.muy_pobre"
"114603201",22,"1.muy_pobre"
"114603301",21,"1.muy_pobre"
"114603401",22,"1.muy_pobre"
"114603501",21,"1.muy_pobre"
"114603601",43,"1.muy_pobre"
"114605301",43,"1.muy_pobre"
"114605401",43,"1.muy_pobre"
"114605501",51,"1.muy_pobre"
"114605601",43,"1.muy_pobre"
"114605701",43,"1.muy_pobre"
"114801501",41,"1.muy_pobre"
"114801801",41,"1.muy_pobre"
"114802101",41,"1.muy_pobre"
"114802201",41,"1.muy_pobre"
"114803001",11,"1.muy_pobre"
"114803101",11,"1.muy_pobre"
"114803201",11,"2.pobre"
"114803301",21,"1.muy_pobre"
"114803401",21,"1.muy_pobre"
"114803501",11,"2.pobre"
"114803601",11,"3.medio"
"114803901",11,"1.muy_pobre"
"114804801",11,"1.muy_pobre"
"114805101",11,"1.muy_pobre"
"114901701",22,"1.muy_pobre"
"114901801",22,"1.muy_pobre"
"114902001",22,"1.muy_pobre"
"114902101",21,"1.muy_pobre"
"114902701",22,"1.muy_pobre"
"114902801",41,"1.muy_pobre"
"114902901",22,"1.muy_pobre"
"114903001",43,"1.muy_pobre"
"114903101",22,"1.muy_pobre"
"114909701",51,"2.pobre"
"114909801",51,"1.muy_pobre"
"114909901",22,"2.pobre"
"114910001",51,"2.pobre"
"114910101",51,"1.muy_pobre"
"115101101",11,"1.muy_pobre"
"115101301",11,"1.muy_pobre"
"115101401",11,"2.pobre"
"115101501",11,"1.muy_pobre"
"115102401",71,"2.pobre"
"115102501",11,"2.pobre"
"115102701",11,"2.pobre"
"115102901",11,"1.muy_pobre"
"115103001",11,"1.muy_pobre"
"115108801",71,"2.pobre"
"115109001",11,"2.pobre"
"115109101",71,"2.pobre"
"115109201",71,"2.pobre"
"115202801",71,"2.pobre"
"115202901",21,"2.pobre"
"115203001",21,"2.pobre"
"115203101",21,"1.muy_pobre"
"115203201",21,"1.muy_pobre"
"115215101",21,"2.pobre"
"115215201",21,"2.pobre"
"115215301",71,"3.medio"
"115215401",71,"1.muy_pobre"
"115215501",71,"2.pobre"
"115216201",71,"1.muy_pobre"
"115216301",21,"1.muy_pobre"
"115216401",21,"1.muy_pobre"
"115216501",71,"3.medio"
"115216601",71,"2.pobre"
"115300701",13,"1.muy_pobre"
"115300801",71,"1.muy_pobre"
"115300901",43,"1.muy_pobre"
"115301001",43,"1.muy_pobre"
"115304701",71,"2.pobre"
"115304801",71,"1.muy_pobre"
"115305101",43,"1.muy_pobre"
"115305201",22,"1.muy_pobre"
"115305301",43,"1.muy_pobre"
"115309101",71,"1.muy_pobre"
"115309201",43,"1.muy_pobre"
"115309301",11,"1.muy_pobre"
"115309501",43,"1.muy_pobre"
"115309801",11,"1.muy_pobre"
"115400201",71,"1.muy_pobre"
"115400301",43,"1.muy_pobre"
"115400401",21,"1.muy_pobre"
"115400501",43,"1.muy_pobre"
"115402501",21,"1.muy_pobre"
"115402601",21,"2.pobre"
"115402701",71,"1.muy_pobre"
"115403401",71,"2.pobre"
"115407401",43,"1.muy_pobre"
"115407501",43,"1.muy_pobre"
"115407601",43,"1.muy_pobre"
"115407701",43,"1.muy_pobre"
"115407801",21,"1.muy_pobre"
"115702701",71,"2.pobre"
"115703201",11,"2.pobre"
"115704001",11,"2.pobre"
"115704101",11,"1.muy_pobre"
"115704401",12,"1.muy_pobre"
"115705301",71,"2.pobre"
"115705701",11,"3.medio"
"115705801",11,"1.muy_pobre"
"115706801",12,"1.muy_pobre"
"115707301",11,"2.pobre"
"115708001",12,"1.muy_pobre"
"115708301",11,"2.pobre"
"115709601",11,"2.pobre"
"115802401",11,"1.muy_pobre"
"115802601",96,"1.muy_pobre"
"115802701",11,"1.muy_pobre"
"115803301",41,"1.muy_pobre"
"115803701",21,"1.muy_pobre"
"115803801",41,"1.muy_pobre"
"115804001",11,"1.muy_pobre"
"115804101",11,"1.muy_pobre"
"115804401",11,"1.muy_pobre"
"115804801",21,"1.muy_pobre"
"115804901",11,"1.muy_pobre"
"115805601",11,"1.muy_pobre"
"115805801",11,"1.muy_pobre"
"115902701",11,"5.muy_rico"
"115908001",11,"5.muy_rico"
"115908101",11,"5.muy_rico"
"115909301",11,"4.rico"
"115910101",11,"4.rico"
"115910601",11,"4.rico"
"115911501",11,"5.muy_rico"
"115911901",71,"5.muy_rico"
"116000201",13,"2.pobre"
"116000501",13,"1.muy_pobre"
"116000801",13,"2.pobre"
"116001001",13,"1.muy_pobre"
"116001601",11,"2.pobre"
"116001801",13,"2.pobre"
"116002201",13,"1.muy_pobre"
"116002301",71,"1.muy_pobre"
"116002501",13,"1.muy_pobre"
"116102901",71,"4.rico"
"116108001",11,"4.rico"
"116108701",11,"2.pobre"
"116110301",11,"5.muy_rico"
"116111301",11,"4.rico"
"116112301",11,"3.medio"
"116500501",11,"4.rico"
"116501001",11,"5.muy_rico"
"116501101",11,"5.muy_rico"
"116502301",11,"5.muy_rico"
"116504601",11,"4.rico"
"116505301",11,"5.muy_rico"
"116506901",11,"3.medio"
"116509101",11,"5.muy_rico"
"116509201",11,"5.muy_rico"
"116600501",11,"5.muy_rico"
"116604701",11,"5.muy_rico"
"116606401",11,"4.rico"
"116607001",11,"5.muy_rico"
"116612101",11,"4.rico"
"116613301",11,"4.rico"
"116613501",71,"3.medio"
"116701601",11,"4.rico"
"116701801",11,"4.rico"
"116704901",71,"5.muy_rico"
"116705301",11,"4.rico"
"116706501",11,"5.muy_rico"
"116707001",11,"4.rico"
"116707401",11,"5.muy_rico"
"116710201",11,"4.rico"
"116711301",11,"4.rico"
"116711901",11,"3.medio"
"116801901",11,"3.medio"
"116802301",11,"4.rico"
"116804101",71,"5.muy_rico"
"116804401",71,"4.rico"
"116806101",71,"4.rico"
"116806601",11,"3.medio"
"116808401",11,"3.medio"
"116810001",71,"4.rico"
"116811601",11,"3.medio"
"116814701",11,"4.rico"
"116900801",11,"5.muy_rico"
"116902101",11,"3.medio"
"116903801",11,"5.muy_rico"
"116904901",11,"5.muy_rico"
"116906001",11,"4.rico"
"116908301",11,"4.rico"
"116908701",11,"4.rico"
