"cuestionario_individual_id","cuestionario_hogar_id","estado_entrevista","region","tipo_de_residencia"
"244204101  2","244204101",1,"Lima","urbano"
"244204801  3","244204801",1,"Lima","urbano"
"244207001  1","244207001",1,"Lima","urbano"
"244302701  2","244302701",1,"Lima","urbano"
"244302901  2","244302901",1,"Lima","urbano"
"244304201  2","244304201",1,"Lima","urbano"
"244305601  1","244305601",1,"Lima","urbano"
"244307501  2","244307501",1,"Lima","urbano"
"244310701  2","244310701",1,"Lima","urbano"
"244500901  2","244500901",1,"Lima","urbano"
"244501701  2","244501701",1,"Lima","urbano"
"244502601  1","244502601",1,"Lima","urbano"
"244502601  3","244502601",1,"Lima","urbano"
"244502801  5","244502801",1,"Lima","urbano"
"244502901  2","244502901",1,"Lima","urbano"
"244503401  2","244503401",1,"Lima","urbano"
"244505401  1","244505401",1,"Lima","urbano"
"244506801  2","244506801",1,"Lima","urbano"
"244600601  2","244600601",1,"Lima","urbano"
"244600801  2","244600801",1,"Lima","urbano"
"244601301  1","244601301",1,"Lima","urbano"
"244601301  2","244601301",1,"Lima","urbano"
"244601701  2","244601701",1,"Lima","urbano"
"244602701  2","244602701",1,"Lima","urbano"
"244603101  2","244603101",1,"Lima","urbano"
"244703001  1","244703001",1,"Lima","urbano"
"244707001  1","244707001",1,"Lima","urbano"
"244707101  3","244707101",1,"Lima","urbano"
"244709701  2","244709701",1,"Lima","urbano"
"244713501  1","244713501",1,"Lima","urbano"
"245100901  2","245100901",1,"Lima","urbano"
"245102501  2","245102501",1,"Lima","urbano"
"245102501  3","245102501",1,"Lima","urbano"
"245103601  3","245103601",1,"Lima","urbano"
"245103601  5","245103601",1,"Lima","urbano"
"245104101  4","245104101",1,"Lima","urbano"
"245104101  7","245104101",1,"Lima","urbano"
"245104101  9","245104101",1,"Lima","urbano"
"245104901  2","245104901",1,"Lima","urbano"
"245106401  2","245106401",1,"Lima","urbano"
"245106401  4","245106401",1,"Lima","urbano"
"245107701  1","245107701",1,"Lima","urbano"
"245113201  2","245113201",1,"Lima","urbano"
"245500301  2","245500301",1,"Lima","urbano"
"245500401  2","245500401",1,"Lima","urbano"
"245603501  1","245603501",1,"Lima","urbano"
"245608901  2","245608901",1,"Lima","urbano"
"245608901  3","245608901",1,"Lima","urbano"
"245608901  6","245608901",1,"Lima","urbano"
"245608901  9","245608901",1,"Lima","urbano"
"245625801  2","245625801",1,"Lima","urbano"
"245627601  1","245627601",1,"Lima","urbano"
"245636801  2","245636801",1,"Lima","urbano"
"245700701  2","245700701",1,"Lima","urbano"
"245702401  2","245702401",1,"Lima","urbano"
"245703801  2","245703801",1,"Lima","urbano"
"245703801  4","245703801",1,"Lima","urbano"
"245703801  5","245703801",1,"Lima","urbano"
"245703801  9","245703801",1,"Lima","urbano"
"245703801 10","245703801",1,"Lima","urbano"
"245703901  1","245703901",1,"Lima","urbano"
"245704001  2","245704001",1,"Lima","urbano"
"245704001  4","245704001",1,"Lima","urbano"
"245706701  2","245706701",1,"Lima","urbano"
"245706701  6","245706701",1,"Lima","urbano"
"245708701  2","245708701",1,"Lima","urbano"
"245709201  1","245709201",1,"Lima","urbano"
"245709701  2","245709701",1,"Lima","urbano"
"245710001  1","245710001",1,"Lima","urbano"
"246102801  2","246102801",1,"Lima","urbano"
"246109301  5","246109301",1,"Lima","urbano"
"246109302  5","246109302",1,"Lima","urbano"
"246109701  1","246109701",1,"Lima","urbano"
"246110701  1","246110701",1,"Lima","urbano"
"246110701  3","246110701",1,"Lima","urbano"
"246201901  2","246201901",1,"Lima","urbano"
"246201901  5","246201901",1,"Lima","urbano"
"246202301  2","246202301",1,"Lima","urbano"
"246203001  2","246203001",1,"Lima","urbano"
"246206001  1","246206001",1,"Lima","urbano"
"246208801  1","246208801",1,"Lima","urbano"
"246209101  2","246209101",1,"Lima","urbano"
"246209101  3","246209101",1,"Lima","urbano"
"246217401  2","246217401",1,"Lima","urbano"
"246218601  2","246218601",1,"Lima","urbano"
"246302401  2","246302401",1,"Lima","urbano"
"246302701  4","246302701",1,"Lima","urbano"
"246302701  7","246302701",1,"Lima","urbano"
"246303501  2","246303501",1,"Lima","urbano"
"246307301  9","246307301",1,"Lima","urbano"
"246307901  2","246307901",1,"Lima","urbano"
"246308801  1","246308801",1,"Lima","urbano"
"246308801  3","246308801",1,"Lima","urbano"
"246308801  4","246308801",1,"Lima","urbano"
"246310001  1","246310001",1,"Lima","urbano"
"246310001  2","246310001",1,"Lima","urbano"
"246311401  9","246311401",1,"Lima","urbano"
"246400401  1","246400401",1,"Lima","urbano"
"246404401  1","246404401",1,"Lima","urbano"
"246405901  3","246405901",1,"Lima","urbano"
"246407301  1","246407301",1,"Lima","urbano"
"246407301  3","246407301",1,"Lima","urbano"
"246408801  2","246408801",1,"Lima","urbano"
"246412501  2","246412501",1,"Lima","urbano"
"246415001  3","246415001",1,"Lima","urbano"
"246415301  1","246415301",1,"Lima","urbano"
"246416801  2","246416801",1,"Lima","urbano"
"246501501  1","246501501",1,"Lima","urbano"
"246501501  2","246501501",1,"Lima","urbano"
"246502801  2","246502801",1,"Lima","urbano"
"246502802  3","246502802",1,"Lima","urbano"
"246504301  3","246504301",1,"Lima","urbano"
"246515201  1","246515201",1,"Lima","urbano"
"246515201  2","246515201",1,"Lima","urbano"
"246515201  4","246515201",1,"Lima","urbano"
"246515301  3","246515301",1,"Lima","urbano"
"246515701  1","246515701",1,"Lima","urbano"
"246600501  2","246600501",1,"Lima","urbano"
"246600801  2","246600801",1,"Lima","urbano"
"246601001  2","246601001",1,"Lima","urbano"
"246601401  2","246601401",1,"Lima","urbano"
"246601401  3","246601401",1,"Lima","urbano"
"246601801  1","246601801",1,"Lima","urbano"
"246606101  1","246606101",1,"Lima","urbano"
"246606301  2","246606301",1,"Lima","urbano"
"246800701  2","246800701",1,"Lima","urbano"
"246803201  3","246803201",1,"Lima","urbano"
"246807801  2","246807801",1,"Lima","urbano"
"246809001  1","246809001",1,"Lima","urbano"
"246809001  4","246809001",1,"Lima","urbano"
"246814101  2","246814101",1,"Lima","urbano"
"246817701  2","246817701",1,"Lima","urbano"
"246900501  1","246900501",1,"Lima","urbano"
"246900501  5","246900501",1,"Lima","urbano"
"246900501  6","246900501",1,"Lima","urbano"
"246903901  3","246903901",1,"Lima","urbano"
"246903901  6","246903901",1,"Lima","urbano"
"246913501  3","246913501",1,"Lima","urbano"
"246913501  4","246913501",1,"Lima","urbano"
"246913501  5","246913501",1,"Lima","urbano"
"246913701  5","246913701",1,"Lima","urbano"
"246914701  2","246914701",1,"Lima","urbano"
"246918101  2","246918101",1,"Lima","urbano"
"247000102  2","247000102",1,"Lima","urbano"
"247000102  4","247000102",1,"Lima","urbano"
"247002101  5","247002101",1,"Lima","urbano"
"247002101  7","247002101",1,"Lima","urbano"
"247003101  4","247003101",1,"Lima","urbano"
"247003102  1","247003102",1,"Lima","urbano"
"247003901  2","247003901",1,"Lima","urbano"
"247004901  4","247004901",1,"Lima","urbano"
"247004901  5","247004901",1,"Lima","urbano"
"247005201  3","247005201",1,"Lima","urbano"
"247005201  4","247005201",1,"Lima","urbano"
"247005601  2","247005601",1,"Lima","urbano"
"247005601  3","247005601",1,"Lima","urbano"
"247011901  2","247011901",1,"Lima","urbano"
"247104101  1","247104101",1,"Lima","urbano"
"247104101  2","247104101",1,"Lima","urbano"
"247104101  3","247104101",1,"Lima","urbano"
"247107501  2","247107501",1,"Lima","urbano"
"247108101  2","247108101",1,"Lima","urbano"
"247111101  1","247111101",1,"Lima","urbano"
"247111101  3","247111101",1,"Lima","urbano"
"247111901  2","247111901",1,"Lima","urbano"
"247112201  2","247112201",1,"Lima","urbano"
"247200501  2","247200501",1,"Lima","urbano"
"247202401  4","247202401",1,"Lima","urbano"
"247203001  2","247203001",1,"Lima","urbano"
"247203001  3","247203001",1,"Lima","urbano"
"247203801  3","247203801",1,"Lima","urbano"
"247205301  2","247205301",1,"Lima","urbano"
"247205301  4","247205301",1,"Lima","urbano"
"247210101  2","247210101",1,"Lima","urbano"
"247301801  2","247301801",1,"Lima","urbano"
"247302301  1","247302301",1,"Lima","urbano"
"247304601  2","247304601",1,"Lima","urbano"
"247304601  5","247304601",1,"Lima","urbano"
"247307001  2","247307001",1,"Lima","urbano"
"247309901  1","247309901",1,"Lima","urbano"
"247313401  3","247313401",1,"Lima","urbano"
"247318601  2","247318601",1,"Lima","urbano"
"247400101  1","247400101",1,"Lima","urbano"
"247401401  2","247401401",1,"Lima","urbano"
"247401401  5","247401401",1,"Lima","urbano"
"247403601  3","247403601",1,"Lima","urbano"
"247403601  7","247403601",1,"Lima","urbano"
"247404501  2","247404501",1,"Lima","urbano"
"247405401  2","247405401",1,"Lima","urbano"
"247408801  3","247408801",1,"Lima","urbano"
"247408801  4","247408801",1,"Lima","urbano"
"247413601  1","247413601",1,"Lima","urbano"
"247504801  2","247504801",1,"Lima","urbano"
"247509701  2","247509701",1,"Lima","urbano"
"247700801  2","247700801",1,"Lima","urbano"
"247701101  4","247701101",1,"Lima","urbano"
"247701801  2","247701801",1,"Lima","urbano"
"247704001  2","247704001",1,"Lima","urbano"
"247706301  2","247706301",1,"Lima","urbano"
"247707201  2","247707201",1,"Lima","urbano"
"247801401  4","247801401",1,"Lima","urbano"
"247801401  9","247801401",1,"Lima","urbano"
"247802101  3","247802101",1,"Lima","urbano"
"247802101  4","247802101",1,"Lima","urbano"
"247802101  5","247802101",1,"Lima","urbano"
"247802101  6","247802101",1,"Lima","urbano"
"247802601  2","247802601",1,"Lima","urbano"
"247802901  2","247802901",1,"Lima","urbano"
"247802901  5","247802901",1,"Lima","urbano"
"247805201  2","247805201",1,"Lima","urbano"
"247805201  4","247805201",1,"Lima","urbano"
"247807801  4","247807801",1,"Lima","urbano"
"247808601  2","247808601",1,"Lima","urbano"
"247810801  2","247810801",1,"Lima","urbano"
"247901901  2","247901901",1,"Lima","urbano"
"247906301  4","247906301",1,"Lima","urbano"
"247906301  6","247906301",1,"Lima","urbano"
"247907101  2","247907101",1,"Lima","urbano"
"247910101  1","247910101",1,"Lima","urbano"
"247914601  2","247914601",1,"Lima","urbano"
"248003701  3","248003701",1,"Lima","urbano"
"248003701  5","248003701",1,"Lima","urbano"
"248004101  2","248004101",1,"Lima","urbano"
"248004101  4","248004101",1,"Lima","urbano"
"248007401  2","248007401",1,"Lima","urbano"
"248007401  3","248007401",1,"Lima","urbano"
"248008801  1","248008801",1,"Lima","urbano"
"248009601  1","248009601",1,"Lima","urbano"
"248009601  2","248009601",1,"Lima","urbano"
"248009601  3","248009601",1,"Lima","urbano"
"248011001  3","248011001",1,"Lima","urbano"
"248013501  4","248013501",1,"Lima","urbano"
"248016901  1","248016901",1,"Lima","urbano"
"248100901  2","248100901",1,"Lima","urbano"
"248100901  5","248100901",1,"Lima","urbano"
"248103601  2","248103601",1,"Lima","urbano"
"248103601  3","248103601",1,"Lima","urbano"
"248104201  2","248104201",1,"Lima","urbano"
"248110701  4","248110701",1,"Lima","urbano"
"248110801  2","248110801",1,"Lima","urbano"
"248110801  5","248110801",1,"Lima","urbano"
"248113501  3","248113501",1,"Lima","urbano"
"248115401  1","248115401",1,"Lima","urbano"
"248300701  2","248300701",1,"Lima","urbano"
"248303301  3","248303301",1,"Lima","urbano"
"248307701  3","248307701",1,"Lima","urbano"
"248314001  2","248314001",1,"Lima","urbano"
"248314001  4","248314001",1,"Lima","urbano"
"248314201  1","248314201",1,"Lima","urbano"
"248314201  5","248314201",1,"Lima","urbano"
"248315301  2","248315301",1,"Lima","urbano"
"248403301  1","248403301",1,"Lima","urbano"
"248403301  2","248403301",1,"Lima","urbano"
"248404901  2","248404901",1,"Lima","urbano"
"248405601  1","248405601",1,"Lima","urbano"
"248405601  3","248405601",1,"Lima","urbano"
"248405601  4","248405601",1,"Lima","urbano"
"248405701  1","248405701",1,"Lima","urbano"
"248409101  2","248409101",1,"Lima","urbano"
"248410501  1","248410501",1,"Lima","urbano"
"248410601  1","248410601",1,"Lima","urbano"
"248501101  4","248501101",1,"Lima","urbano"
"248502801  3","248502801",1,"Lima","urbano"
"248503101  2","248503101",1,"Lima","urbano"
"248503101  4","248503101",1,"Lima","urbano"
"248508601  2","248508601",1,"Lima","urbano"
"248510501  2","248510501",1,"Lima","urbano"
"248511201  2","248511201",1,"Lima","urbano"
"248516901  2","248516901",1,"Lima","urbano"
"248516901  4","248516901",1,"Lima","urbano"
"248600201  2","248600201",1,"Lima","urbano"
"248601001  2","248601001",1,"Lima","urbano"
"248604901  2","248604901",1,"Lima","urbano"
"248608101  5","248608101",1,"Lima","urbano"
"248610101  2","248610101",1,"Lima","urbano"
"248610101  4","248610101",1,"Lima","urbano"
"248612501  1","248612501",1,"Lima","urbano"
"248621301  2","248621301",1,"Lima","urbano"
"248626501  2","248626501",1,"Lima","urbano"
"248702401  2","248702401",1,"Lima","urbano"
"248705501  2","248705501",1,"Lima","urbano"
"248707601  2","248707601",1,"Lima","urbano"
"248707601  3","248707601",1,"Lima","urbano"
"248710301  2","248710301",1,"Lima","urbano"
"248712901  2","248712901",1,"Lima","urbano"
"248719201  1","248719201",1,"Lima","urbano"
"248719301  2","248719301",1,"Lima","urbano"
"248805701  3","248805701",1,"Lima","urbano"
"248805701  6","248805701",1,"Lima","urbano"
"248806101  2","248806101",1,"Lima","urbano"
"248806101  3","248806101",1,"Lima","urbano"
"248806101  4","248806101",1,"Lima","urbano"
"248807101  3","248807101",1,"Lima","urbano"
"248808601  3","248808601",1,"Lima","urbano"
"248809301  3","248809301",1,"Lima","urbano"
"248811801  2","248811801",1,"Lima","urbano"
"248812401  1","248812401",1,"Lima","urbano"
"248815301  3","248815301",1,"Lima","urbano"
"248815301  4","248815301",1,"Lima","urbano"
"248815701  2","248815701",1,"Lima","urbano"
"248904901  3","248904901",1,"Lima","urbano"
"248906701  2","248906701",1,"Lima","urbano"
"248906701  5","248906701",1,"Lima","urbano"
"248909701  2","248909701",1,"Lima","urbano"
"248910501  7","248910501",1,"Lima","urbano"
"248910501  9","248910501",1,"Lima","urbano"
"248910501 12","248910501",1,"Lima","urbano"
"248910501 13","248910501",1,"Lima","urbano"
"248910901  2","248910901",1,"Lima","urbano"
"248911101  2","248911101",1,"Lima","urbano"
"249205301  2","249205301",1,"Lima","urbano"
"249207201  3","249207201",1,"Lima","urbano"
"249207201  5","249207201",1,"Lima","urbano"
"249209401  1","249209401",1,"Lima","urbano"
"249311001  2","249311001",1,"Lima","urbano"
"249313501  2","249313501",1,"Lima","urbano"
"249400301  3","249400301",1,"Lima","urbano"
"249400301  4","249400301",1,"Lima","urbano"
"249411601  2","249411601",1,"Lima","urbano"
"249411901  2","249411901",1,"Lima","urbano"
"249411901  3","249411901",1,"Lima","urbano"
"249413101  2","249413101",1,"Lima","urbano"
"249413101  3","249413101",1,"Lima","urbano"
"249413401  2","249413401",1,"Lima","urbano"
"249605401  2","249605401",1,"Lima","urbano"
"249605401  3","249605401",1,"Lima","urbano"
"249607101  2","249607101",1,"Lima","urbano"
"249609701  4","249609701",1,"Lima","urbano"
"249609701  6","249609701",1,"Lima","urbano"
"249610601  3","249610601",1,"Lima","urbano"
"249610701  3","249610701",1,"Lima","urbano"
"249611501  2","249611501",1,"Lima","urbano"
"249612101  2","249612101",1,"Lima","urbano"
"249612101  5","249612101",1,"Lima","urbano"
"249901201  2","249901201",1,"Lima","urbano"
"249902101  3","249902101",1,"Lima","urbano"
"249902101  6","249902101",1,"Lima","urbano"
"249908101  3","249908101",1,"Lima","urbano"
"249908101  4","249908101",1,"Lima","urbano"
"250104301  1","250104301",1,"Lima","urbano"
"250104501  2","250104501",1,"Lima","urbano"
"250116201  2","250116201",1,"Lima","urbano"
"250116201  4","250116201",1,"Lima","urbano"
"250119201  3","250119201",1,"Lima","urbano"
"250200401  4","250200401",1,"Lima","urbano"
"250200701  1","250200701",1,"Lima","urbano"
"250212701  2","250212701",1,"Lima","urbano"
"250215701  2","250215701",1,"Lima","urbano"
"250216501  2","250216501",1,"Lima","urbano"
"250219701  1","250219701",1,"Lima","urbano"
"250221101  2","250221101",1,"Lima","urbano"
"250400301  1","250400301",1,"Lima","urbano"
"250401801  2","250401801",1,"Lima","urbano"
"250401801  6","250401801",1,"Lima","urbano"
"250409601  2","250409601",1,"Lima","urbano"
"250411401  3","250411401",1,"Lima","urbano"
"250411401  6","250411401",1,"Lima","urbano"
"250411401  7","250411401",1,"Lima","urbano"
"250414401  2","250414401",1,"Lima","urbano"
"250504801  1","250504801",1,"Lima","urbano"
"250504901  2","250504901",1,"Lima","urbano"
"250504901  6","250504901",1,"Lima","urbano"
"250507001  3","250507001",1,"Lima","urbano"
"250508001  4","250508001",1,"Lima","urbano"
"250508101  1","250508101",1,"Lima","urbano"
"250509001  2","250509001",1,"Lima","urbano"
"250509601  2","250509601",1,"Lima","urbano"
"250510001  3","250510001",1,"Lima","urbano"
"250510001  4","250510001",1,"Lima","urbano"
"250706301  2","250706301",1,"Lima","urbano"
"250709601  3","250709601",1,"Lima","urbano"
"250711701  2","250711701",1,"Lima","urbano"
"250713301  2","250713301",1,"Lima","urbano"
"250713301  3","250713301",1,"Lima","urbano"
"250721001  2","250721001",1,"Lima","urbano"
"250800101  2","250800101",1,"Lima","urbano"
"250802601  1","250802601",1,"Lima","urbano"
"250803001  2","250803001",1,"Lima","urbano"
"250803601  1","250803601",1,"Lima","urbano"
"250803601  3","250803601",1,"Lima","urbano"
"250805401  1","250805401",1,"Lima","urbano"
"250806001  5","250806001",1,"Lima","urbano"
"250808901  2","250808901",1,"Lima","urbano"
"250810201  2","250810201",1,"Lima","urbano"
"250810201  3","250810201",1,"Lima","urbano"
